rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/525/GCA_000010525.1_ASM1052v1	azorhizobium_caulinodans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/606/255/GCA_001606255.1_ASM160625v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/606/275/GCA_001606275.1_ASM160627v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/606/295/GCA_001606295.1_ASM160629v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/606/315/GCA_001606315.1_ASM160631v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/606/335/GCA_001606335.1_ASM160633v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/610/615/GCA_001610615.1_ASM161061v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/610/635/GCA_001610635.1_ASM161063v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/610/655/GCA_001610655.1_ASM161065v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/610/675/GCA_001610675.1_ASM161067v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/677/095/GCA_001677095.1_ASM167709v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/677/155/GCA_001677155.1_ASM167715v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/677/175/GCA_001677175.1_ASM167717v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/677/195/GCA_001677195.1_ASM167719v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/677/215/GCA_001677215.1_ASM167721v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/140/035/GCA_002140035.1_ASM214003v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/076/795/GCA_003076795.1_ASM307679v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/076/855/GCA_003076855.1_ASM307685v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/076/875/GCA_003076875.1_ASM307687v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/586/385/GCA_003586385.1_ASM358638v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/609/715/GCA_003609715.1_ASM360971v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/027/995/GCA_004027995.1_ASM402799v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/028/015/GCA_004028015.1_ASM402801v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/209/815/GCA_004209815.1_ASM420981v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/209/835/GCA_004209835.1_ASM420983v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/731/915/GCA_010731915.1_ASM1073191v1	mycobacteroides_abscessus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/725/725/GCA_010725725.1_ASM1072572v1	mycolicibacterium_pulveris
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/895/GCA_000230895.3_ASM23089v3	mycolicibacterium_rhodesiae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/704/535/GCA_008704535.1_ASM870453v1	streptomyces_subrutilus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/568/625/GCA_003568625.1_ASM356862v1	gordonia_rubripertincta
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/155/GCA_000243155.3_ASM24315v3	desulfitobacterium_dehalogenans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/018/525/GCA_000018525.1_ASM1852v1	brucella_canis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/238/195/GCA_000238195.1_ASM23819v1	brucella_canis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/691/585/GCA_000691585.1_ASM69158v1	brucella_canis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/740/335/GCA_000740335.1_ASM74033v1	brucella_canis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/715/365/GCA_001715365.1_ASM171536v1	brucella_canis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/715/405/GCA_001715405.1_ASM171540v1	brucella_canis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/591/255/GCA_002591255.1_ASM259125v1	brucella_canis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/010/715/GCA_003010715.1_ASM301071v1	brucella_canis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/745/GCA_000012745.1_ASM1274v1	thiobacillus_denitrificans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/645/GCA_000013645.1_ASM1364v1	paraburkholderia_xenovorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/756/045/GCA_000756045.1_ASM75604v1	paraburkholderia_xenovorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/305/GCA_900638305.1_57043_C01	porphyromonas_cangingivalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/250/675/GCA_000250675.3_ASM25067v3	nocardia_brasiliensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/125/GCA_002209125.2_ASM220912v2	nocardia_brasiliensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/801/125/GCA_011801125.1_ASM1180112v1	nocardia_brasiliensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/805/GCA_000009805.1_ASM980v1	nocardia_farcinica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/182/745/GCA_001182745.2_NCTC11134	nocardia_farcinica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/367/415/GCA_003367415.1_ASM336741v1	nocardia_farcinica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/523/235/GCA_000523235.1_ASM52323v1	nocardia_nova
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/855/GCA_001865855.1_ASM186585v1	nocardia_seriolae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/356/035/GCA_002356035.1_ASM235603v1	nocardia_seriolae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/999/985/GCA_001999985.1_ASM199998v1	helicobacter_bilis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/584/515/GCA_012584515.1_ASM1258451v1	polaromonas_vacuolata
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/893/785/GCA_002893785.1_ASM289378v1	laceyella_sacchari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/005/GCA_000224005.3_ASM22400v3	marichromatium_purpuratum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/187/005/GCA_000187005.1_ASM18700v1	thermus_scotoductus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/205/GCA_000026205.1_ASM2620v1	candidatus_phytoplasma
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/157/355/GCA_000157355.2_ASM15735v2	enterococcus_casseliflavus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/641/225/GCA_003641225.1_ASM364122v1	enterococcus_casseliflavus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/707/345/GCA_009707345.1_ASM970734v1	enterococcus_casseliflavus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/805/GCA_000010805.1_ASM1080v1	rhodococcus_opacus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/685/605/GCA_001685605.1_ASM168560v1	rhodococcus_opacus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/577/305/GCA_001577305.1_ASM157730v1	sinomonas_atrocyanea
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/849/715/GCA_002849715.1_ASM284971v1	arthrobacter_crystallopoietes
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/415/GCA_003687415.1_ASM368741v1	glutamicibacter_nicotianae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/605/GCA_000006605.1_ASM660v1	corynebacterium_jeikeium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/185/GCA_002209185.2_ASM220918v2	corynebacterium_jeikeium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/955/985/GCA_003955985.1_ASM395598v1	corynebacterium_jeikeium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/477/975/GCA_900477975.1_46983_G01	corynebacterium_jeikeium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/142/615/GCA_002142615.1_ASM214261v1	photobacterium_damselae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/356/235/GCA_002356235.1_ASM235623v1	photobacterium_damselae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/130/755/GCA_003130755.1_ASM313075v1	photobacterium_damselae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/135/105/GCA_004135105.1_ASM413510v1	photobacterium_damselae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/763/125/GCA_009763125.1_ASM976312v1	photobacterium_damselae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/278/075/GCA_001278075.1_ASM127807v1	streptomyces_pristinaespiralis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/478/045/GCA_900478045.1_47555_C02	corynebacterium_minutissimum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/550/805/GCA_000550805.1_ASM55080v1	corynebacterium_vitaeruminis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/478/115/GCA_900478115.1_50618_D02	rhodococcus_coprophilus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/427/415/GCA_003427415.1_ASM342741v1	shewanella_algae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/721/455/GCA_003721455.1_ASM372145v1	shewanella_algae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/730/655/GCA_009730655.1_ASM973065v1	shewanella_algae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/846/595/GCA_009846595.1_ASM984659v1	shewanella_algae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/504/085/GCA_000504085.1_ASM50408v1	pseudothermotoga_elfii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/046/705/GCA_000046705.1_ASM4670v1	bartonella_henselae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/612/765/GCA_000612765.1_PRJEB5998_assembly_1	bartonella_henselae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/612/965/GCA_000612965.1_PRJEB4971_assembly_1	bartonella_henselae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/291/465/GCA_001291465.1_Bartonella_henselae_MVT02	bartonella_henselae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/735/245/GCA_002735245.1_ASM273524v1	bartonella_henselae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/055/GCA_000968055.1_ASM96805v1	acholeplasma_palmae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/495/GCA_002355495.1_ASM235549v1	streptomyces_laurentii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/146/185/GCA_000146185.1_ASM14618v1	eubacterium_eligens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/209/925/GCA_900209925.1_EH1	anaerobutyricum_hallii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/605/GCA_000020605.1_ASM2060v1	eubacterium_rectale
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/905/GCA_000185905.1_ASM18590v1	mesorhizobium_ciceri
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/618/825/GCA_001618825.1_ASM161882v1	mesorhizobium_ciceri
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/618/845/GCA_001618845.1_ASM161884v1	mesorhizobium_ciceri
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/726/645/GCA_010726645.1_ASM1072664v1	mycolicibacterium_duvalii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/726/765/GCA_010726765.1_ASM1072676v1	mycobacterium_gallinarum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/726/085/GCA_010726085.1_ASM1072608v1	mycolicibacterium_moriokaense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/725/485/GCA_010725485.1_ASM1072548v1	mycolicibacterium_parafortuitum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/728/325/GCA_010728325.1_ASM1072832v1	mycolicibacterium_poriferae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/725/885/GCA_010725885.1_ASM1072588v1	mycolicibacterium_tokaiense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/605/GCA_000012605.1_ASM1260v1	hydrogenovibrio_crunogenus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/786/015/GCA_004786015.1_ASM478601v1	hydrogenovibrio_crunogenus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/965/GCA_000012965.1_ASM1296v1	sulfurimonas_denitrificans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/233/435/GCA_000233435.1_ASM23343v1	blattabacterium_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/082/765/GCA_002082765.1_ASM208276v1	veillonella_atypica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/637/515/GCA_900637515.1_51184_A01	veillonella_dispar
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/717/505/GCA_001717505.1_ASM171750v1	dialister_pneumosintes
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/364/445/GCA_000364445.2_ASM36444v2	methylobacterium_mesophilicum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/005/GCA_000013005.1_ASM1300v1	erythrobacter_litoralis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/719/165/GCA_001719165.1_ASM171916v1	erythrobacter_litoralis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/365/GCA_000021365.1_ASM2136v1	oligotropha_carboxidovorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/565/GCA_000218565.1_ASM21856v1	oligotropha_carboxidovorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/585/GCA_000218585.1_ASM21858v1	oligotropha_carboxidovorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/484/935/GCA_001484935.1_ASM148493v1	acinetobacter_johnsonii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/335/165/GCA_003335165.1_ASM333516v1	acinetobacter_johnsonii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/952/785/GCA_003952785.1_ASM395278v1	acinetobacter_johnsonii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/337/595/GCA_004337595.1_ASM433759v1	acinetobacter_johnsonii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/180/305/GCA_008180305.1_ASM818030v1	acinetobacter_johnsonii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/941/805/GCA_001941805.1_ASM194180v1	acinetobacter_junii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/165/245/GCA_002165245.3_ASM216524v3	acinetobacter_junii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/761/875/GCA_002761875.1_ASM276187v1	acinetobacter_junii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/993/105/GCA_002993105.1_ASM299310v1	acinetobacter_radioresistens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/258/335/GCA_003258335.1_ASM325833v1	acinetobacter_radioresistens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/519/305/GCA_005519305.1_ASM551930v1	acinetobacter_radioresistens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/757/745/GCA_006757745.1_ASM675774v1	acinetobacter_radioresistens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/196/495/GCA_000196495.1_ASM19649v1	aliivibrio_salmonicida
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/025/GCA_003942025.1_ASM394202v1	aliivibrio_salmonicida
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/704/995/GCA_008704995.1_ASM870499v1	streptomyces_nodosus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/665/GCA_000020665.1_ASM2066v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/072/485/GCA_000072485.1_ASM7248v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/223/885/GCA_000223885.1_ASM22388v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/595/GCA_000284595.1_ASM28459v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/274/595/GCA_001274595.1_ASM127459v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/274/655/GCA_001274655.1_ASM127465v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/274/675/GCA_001274675.1_ASM127467v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/025/605/GCA_002025605.1_ASM202560v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/138/415/GCA_002138415.1_ASM213841v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/189/545/GCA_002189545.2_ASM218954v2	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/208/885/GCA_002208885.2_ASM220888v2	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/847/385/GCA_002847385.1_ASM284738v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/951/115/GCA_002951115.1_ASM295111v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/006/435/GCA_003006435.1_ASM300643v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/030/985/GCA_003030985.1_ASM303098v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/205/835/GCA_003205835.1_ASM320583v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/812/985/GCA_003812985.1_ASM381298v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/974/125/GCA_006974125.1_ASM697412v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/693/985/GCA_008693985.1_ASM869398v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/618/035/GCA_009618035.1_ASM961803v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/385/GCA_009676385.1_ASM967638v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/405/GCA_009676405.1_ASM967640v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/425/GCA_009676425.1_ASM967642v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/445/GCA_009676445.1_ASM967644v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/465/GCA_009676465.1_ASM967646v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/485/GCA_009676485.1_ASM967648v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/505/GCA_009676505.1_ASM967650v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/525/GCA_009676525.1_ASM967652v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/545/GCA_009676545.1_ASM967654v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/565/GCA_009676565.1_ASM967656v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/585/GCA_009676585.1_ASM967658v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/676/605/GCA_009676605.1_ASM967660v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/857/175/GCA_009857175.1_ASM985717v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/067/225/GCA_011067225.1_ASM1106722v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/386/925/GCA_011386925.1_ASM1138692v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/647/025/GCA_012647025.1_ASM1264702v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/971/765/GCA_012971765.1_ASM1297176v1	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/186/865/GCA_900186865.1_49243_F02	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/405/GCA_900475405.1_44087_C01	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/685/GCA_900475685.1_46463_B01	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/636/655/GCA_900636655.1_43781_D01	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/636/905/GCA_900636905.1_44982_B01	stenotrophomonas_maltophilia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/023/905/GCA_000023905.1_ASM2390v1	leptotrichia_buccalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/023/245/GCA_000023245.1_ASM2324v1	actinosynnema_mirum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/225/GCA_000027225.1_ASM2722v1	xenorhabdus_bovienii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/973/125/GCA_000973125.1_ASM97312v1	xenorhabdus_bovienii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/175/GCA_000968175.1_ASM96817v1	xenorhabdus_poinarii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/835/GCA_000828835.1_ASM82883v1	thioploca_ingrica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/685/GCA_000019685.1_ASM1968v1	borrelia_duttonii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/274/845/GCA_008274845.1_ASM827484v1	exiguobacterium_acetylicum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/208/825/GCA_002208825.2_ASM220882v2	brevundimonas_vesicularis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/205/GCA_000835205.1_ASM83520v1	burkholderia_plantarii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/411/805/GCA_001411805.1_ASM141180v1	burkholderia_plantarii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/111/645/GCA_003111645.1_ASM311164v1	azoarcus_communis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/111/665/GCA_003111665.1_ASM311166v1	azoarcus_communis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/354/875/GCA_002354875.1_ASM235487v1	actinosynnema_pretiosum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/516/205/GCA_003516205.1_ASM351620v1	actinosynnema_pretiosum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/704/195/GCA_001704195.1_ASM170419v1	streptomyces_sampsonii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/273/775/GCA_001273775.1_ASM127377v1	nitrospira_moscoviensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/661/895/GCA_000661895.1_ASM66189v1	rubrobacter_radiotolerans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/328/625/GCA_000328625.1_ASM32862v1	halobacteroides_halobius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/154/785/GCA_000154785.2_ASM15478v2	roseobacter_litoralis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/046/955/GCA_001046955.1_ASM104695v1	marinovum_algicola
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/444/875/GCA_000444875.1_ASM44487v1	streptomyces_collinus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/590/555/GCA_000590555.1_ASM59055v1	corynebacterium_argentoratense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/024/605/GCA_000024605.1_ASM2460v1	ammonifex_degensii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/145/GCA_000012145.1_ASM1214v1	rickettsia_felis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/597/285/GCA_001597285.1_ASM159728v1	pseudomonas_alcaligenes
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/145/035/GCA_000145035.1_ASM14503v1	butyrivibrio_proteoclasticus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/807/415/GCA_008807415.1_ASM880741v1	pseudomonas_denitrificans
